DateTime,rain,temp_min,temp_max
1996-03-24,0,17.97,36.2
1996-03-25,0,19.62,36.38
1996-03-26,0,21,36.65
1996-03-27,0,22.44,36.43
1996-03-28,0,23.29,37.21
1996-03-29,0,22.82,37.75
1996-03-30,0,22.38,37.14
1996-03-31,0,21.96,35.21
1996-04-01,0,22.35,36.81
1996-04-02,0,22.65,36.57
1996-04-03,0,21.44,35.15
1996-04-04,0,20.88,35.7
1996-04-05,0,20.12,34.92
1996-04-06,0,19.74,35.14
1996-04-07,0,21.28,34.7
1996-04-08,0,21.4,34.9
1996-04-09,2.1758,22,35.52
1996-04-10,0,22.06,36.38
1996-04-11,0.4247,20.66,34.98
1996-04-12,6.765,20.46,34.21
1996-04-13,3.3228,19.63,33.62
1996-04-14,4.0325,19.34,31.39
1996-04-15,3.73,19.92,30.74
1996-04-16,3.6022,20.35,31.58
1996-04-17,0,21.47,32.81
1996-04-18,0.3573,20.15,32.54
1996-04-19,0,21.49,31.9
1996-04-20,0.3326,20.95,32.67
1996-04-21,0,21.74,33.66
1996-04-22,0,20.81,34.72
1996-04-23,0,21.88,34.88
1996-04-24,0,22.06,33.43
1996-04-25,0,22.44,34.41
1996-04-26,2.544,21.65,34.18
1996-04-27,0,21.52,35.14
1996-04-28,0,22.19,35.47
1996-04-29,1.1291,22.8,36.04
1996-04-30,0,21.9,36.34
1996-05-01,1.9733,19.86,36.32
1996-05-02,0,21.88,33.79
1996-05-03,0,22.74,35.49
1996-05-04,0,22.39,36.13
1996-05-05,0,22.75,36.25
1996-05-06,0,22.01,36.67
1996-05-07,2.1758,21.37,35.85
1996-05-08,0,22.08,37.22
1996-05-09,4.9733,21.43,37.09
1996-05-10,0,21.92,36.77
1996-05-11,0,22.18,36.39
1996-05-12,0,22.21,36.75
1996-05-13,0,22.16,37.42
1996-05-14,0,21.88,37.09
1996-05-15,1.3987,21.67,36.71
1996-05-16,0,22.37,37.41
1996-05-17,0,22.95,38.26
1996-05-18,0,22.73,38.09
1996-05-19,0,22.81,37.36
1996-05-20,1.833,20.77,35.92
1996-05-21,0,22.19,35.53
1996-05-22,3.73,22.85,36.69
1996-05-23,3.3897,21.19,36.51
1996-05-24,0.109,22.23,35.3
1996-05-25,0.6185,20.83,35.69
1996-05-26,0.3868,22.4,34.95
1996-05-27,2.8466,21.51,35.05
1996-05-28,0,21.26,33.45
1996-05-29,0,22.57,34.17
1996-05-30,14.0758,21.77,34.92
1996-05-31,1.3044,22.42,34.51
1996-06-01,1.865,21.91,34.82
1996-06-02,6.5527,22.66,34.45
1996-06-03,1.4198,22.5,35.05
1996-06-04,7.4096,20.98,35.29
1996-06-05,0.9325,21.73,34.65
1996-06-06,8.6847,21.07,34.5
1996-06-07,0.6637,20.9,34.31
1996-06-08,3.73,21.03,33.5
1996-06-09,12.5258,20,33.98
1996-06-10,8.6151,21.07,31.21
1996-06-11,2.0099,20.22,32.35
1996-06-12,0,20.85,30.13
1996-06-13,3.0599,20.95,30.61
1996-06-14,16.5072,19.15,26.67
1996-06-15,10.5649,18.17,23.55
1996-06-16,2.1376,19.67,24.36
1996-06-17,5.081,20.09,26.87
1996-06-18,0.1016,20.4,27.08
1996-06-19,0,20.66,28.18
1996-06-20,0,20.33,28.24
1996-06-21,0,20.68,28.86
1996-06-22,0,20.42,29.94
1996-06-23,0,20.51,30.29
1996-06-24,0,20.37,31.11
1996-06-25,0,20.31,31.66
1996-06-26,0,20.7,32.41
1996-06-27,0,20.79,32.56
1996-06-28,0,21.13,32.55
1996-06-29,0,20.15,32.85
1996-06-30,0,20.1,31.94
1996-07-01,0,19.46,31.74
1996-07-02,0,19.95,33.34
1996-07-03,0,20.24,32.9
1996-07-04,0,20.6,32.83
1996-07-05,0,20.73,33.57
1996-07-06,0,20.84,32.62
1996-07-07,0.6042,20.66,31.26
1996-07-08,0,20.52,30.43
1996-07-09,2.6809,20.74,32.45
1996-07-10,6.5551,21.11,31.12
1996-07-11,0.2383,19.25,30.62
1996-07-12,0,19.54,30.19
1996-07-13,0.21,20.46,30.63
1996-07-14,0,20.62,29.97
1996-07-15,0,20.26,29
1996-07-16,0,20.73,29.34
1996-07-17,1.7634,20.02,28.74
1996-07-18,0,20.53,28.92
1996-07-19,0,20.82,28.7
1996-07-20,0,20.59,29.75
1996-07-21,0,20.72,30.38
1996-07-22,1.865,20.45,28.74
1996-07-23,0.4971,20.16,28.12
1996-07-24,0.2247,20.25,29.42
1996-07-25,0,20.6,30.29
1996-07-26,0,20.14,29.56
1996-07-27,0,20.37,29.41
1996-07-28,0,19.9,30.55
1996-07-29,0,20.65,30.62
1996-07-30,0,20.15,30.43
1996-07-31,0,20.3,29.41
1996-08-01,0,20.06,30.1
1996-08-02,0,19.94,29.36
1996-08-03,0,19.52,30.04
1996-08-04,1.5542,20.09,30.45
1996-08-05,0,20.45,31.59
1996-08-06,0,20.26,31.21
1996-08-07,0.9312,19.19,31.25
1996-08-08,0,20.21,29.15
1996-08-09,0,20.16,31.63
1996-08-10,0.3252,19.97,29.44
1996-08-11,5.3542,20.68,30.02
1996-08-12,26.1153,19.87,30.28
1996-08-13,9.1689,18.88,29.01
1996-08-14,0,19.64,29.21
1996-08-15,1.0676,19.75,29.72
1996-08-16,0,20.19,28.47
1996-08-17,5.889,20.1,28.52
1996-08-18,2.8066,19.45,29.21
1996-08-19,4.7218,20.36,29.75
1996-08-20,7.2727,19.82,29
1996-08-21,0,19.68,28.78
1996-08-22,11.9548,19.56,30.03
1996-08-23,12.1842,19.28,29.99
1996-08-24,4.9216,19.68,29.01
1996-08-25,0,19.98,29.28
1996-08-26,5.5074,19.65,27.38
1996-08-27,0,19.64,27.68
1996-08-28,2.9922,18.96,28.78
1996-08-29,1.8735,19.62,28.97
1996-08-30,0,19.33,30.14
1996-08-31,0,19.87,29.93
1996-09-01,4.1038,19.39,30.39
1996-09-02,3.5875,19.51,29
1996-09-03,8.3979,19.84,29.38
1996-09-04,10.2572,19.61,29.18
1996-09-05,0.1652,20.18,29.32
1996-09-06,9.2014,20.01,28.44
1996-09-07,0.1466,20.39,29.78
1996-09-08,0.1142,19.8,29.03
1996-09-09,0,20.19,28.76
1996-09-10,3.2637,19.95,29.54
1996-09-11,2.7683,19.49,29.21
1996-09-12,0.76,20.18,29.53
1996-09-13,0.4315,20.02,28.96
1996-09-14,7.5337,20.37,29.54
1996-09-15,0.9247,20.36,29.12
1996-09-16,2.4867,20.2,29.35
1996-09-17,2.7529,19.92,29.19
1996-09-18,0.3672,19.54,29.1
1996-09-19,8.5091,19.62,29.3
1996-09-20,6.0997,19.99,28.91
1996-09-21,2.0861,19.88,30.06
1996-09-22,6.9553,20.4,30.37
1996-09-23,0,19.99,29.71
1996-09-24,0.3023,19.58,30.09
1996-09-25,6.9057,19.39,30.31
1996-09-26,3.7942,19.25,29.7
1996-09-27,3.5746,19.39,29.44
1996-09-28,0,20.35,29.56
1996-09-29,8.5904,19.86,29.39
1996-09-30,2.6013,19.77,27.85
1996-10-01,1.7096,20.19,28.76
1996-10-02,3.4407,20.04,27.24
1996-10-03,2.1166,19.07,27.45
1996-10-04,0,18.86,28.58
1996-10-05,0,19.3,29.18
1996-10-06,1.7096,19.17,30.46
1996-10-07,0,19.19,30.56
1996-10-08,0,19.54,30.95
1996-10-09,5.7504,20.01,29.51
1996-10-10,4.9733,19.86,28.08
1996-10-11,0,19.53,28.8
1996-10-12,1.133,19.69,27.86
1996-10-13,0.3577,20.26,29.25
1996-10-14,7.1864,20.03,29.15
1996-10-15,0.121,20.21,29.23
1996-10-16,10.0755,19.82,27.9
1996-10-17,1.9721,20.01,27.27
1996-10-18,6.0146,20.18,26.51
1996-10-19,7.1539,19.17,24.91
1996-10-20,3.524,18.97,27.06
1996-10-21,0,18.9,29.05
1996-10-22,4.8179,20.36,29.67
1996-10-23,0,19.76,30.05
1996-10-24,0.1528,19.04,30.24
1996-10-25,0,18.38,29.96
1996-10-26,0.3157,19.64,30.46
1996-10-27,0,18.48,28.46
1996-10-28,0,18.94,29.11
1996-10-29,0,17.62,29.82
1996-10-30,0,17.78,30.16
1996-10-31,0,19.38,29.75
1996-11-01,0,20.01,28.02
1996-11-02,0,20.15,29.07
1996-11-03,0.1894,19.32,29.2
1996-11-04,0,14.94,29.43
1996-11-05,0,14.76,29.36
1996-11-06,0,14.71,29.28
1996-11-07,0,17.1,29.49
1996-11-08,0,17.61,29.17
1996-11-09,0,18.4,29.87
1996-11-10,0,18.52,30.07
1996-11-11,0,19.73,30.33
1996-11-12,0,18.65,30.78
1996-11-13,0,18.74,30.91
1996-11-14,0,20.02,30.86
1996-11-15,0,18.59,29.96
1996-11-16,0,18.08,28.99
1996-11-17,0,18.81,28.4
1996-11-18,0,18.18,26.86
1996-11-19,0,18.7,28.13
1996-11-20,0,19.29,27.38
1996-11-21,0,17.74,27.67
1996-11-22,0,19.22,26.45
1996-11-23,0,18.91,26.48
1996-11-24,0,18.5,26.19
1996-11-25,0,19.08,25.87
1996-11-26,0,19.4,27.5
1996-11-27,0,18.85,26.38
1996-11-28,0,17.98,28.3
1996-11-29,0,16.47,29.25
1996-11-30,0,15.35,28.65
1996-12-01,0,13.75,29.39
1996-12-02,0,13.05,28.88
1996-12-03,0,12.76,29.19
1996-12-04,0,13.4,29.71
1996-12-05,0,14.46,30.2
1996-12-06,0,16.75,30.75
1996-12-07,0,19.31,28.62
1996-12-08,0,18.68,23.91
1996-12-09,0.2376,17.73,24.42
1996-12-10,0.1927,17.58,22.71
1996-12-11,1.0472,18.23,21.24
1996-12-12,0,17.49,23.41
1996-12-13,0.1425,18.74,22.33
1996-12-14,0.6908,19.54,23.63
1996-12-15,0.1592,19.45,23.55
1996-12-16,0.8668,19.57,23.68
1996-12-17,0,18.79,23.9
1996-12-18,0.1343,17.49,26.26
1996-12-19,0,17.2,25.83
1996-12-20,0,15.25,26.52
1996-12-21,0,14.67,26.3
1996-12-22,0,15.2,26.91
1996-12-23,0,16.52,28.29
1996-12-24,0,15.53,27.92
1996-12-25,0,13.57,26.96
1996-12-26,0,14.03,27.27
1996-12-27,0,14.85,27.05
1996-12-28,0,15.39,28.14
1996-12-29,0,14.48,27.94
1996-12-30,0,15.48,27.09
1996-12-31,0,14.47,26.64
1997-01-01,0,13.46,26.59
1997-01-02,0,15.27,26.84
1997-01-03,0,17.07,28.92
1997-01-04,0,17.05,28.36
1997-01-05,0,16.62,27.96
1997-01-06,0,16,27.72
1997-01-07,0,14.46,27.08
1997-01-08,0,16.43,27.94
1997-01-09,0,17.58,26.91
1997-01-10,0,17.78,27.5
1997-01-11,0,17.68,25.73
1997-01-12,0,17.73,26.74
1997-01-13,0,17.64,27.97
1997-01-14,0,17.94,28.83
1997-01-15,0,18.01,28.9
1997-01-16,0.4841,17.98,28.96
1997-01-17,0,17.14,28.34
1997-01-18,0,17.38,27.84
1997-01-19,0,16.87,27.89
1997-01-20,0,16.86,28.04
1997-01-21,0,15.71,29.46
1997-01-22,0,16.65,29.66
1997-01-23,0,16.54,30.06
1997-01-24,0,15.49,29.12
1997-01-25,0,14.83,30.08
1997-01-26,0,15.68,29.9
1997-01-27,0,16.55,29.86
1997-01-28,0,15.73,28.52
1997-01-29,0,14.48,28.25
1997-01-30,0,14.46,28.77
1997-01-31,0,13.46,29.63
1997-02-01,0,13.98,29.51
1997-02-02,0,14.24,29.75
1997-02-03,0,15.5,30.74
1997-02-04,0,16.41,31.1
1997-02-05,0,16.86,30.83
1997-02-06,0,17.13,31.43
1997-02-07,0,17.24,31.56
1997-02-08,0,17.34,31.83
1997-02-09,0,17.24,32.19
1997-02-10,0,17.05,31.9
1997-02-11,0,18.08,32.05
1997-02-12,0,17.93,31.6
1997-02-13,0,16.08,30.67
1997-02-14,0,15.65,30.93
1997-02-15,0,14.43,30.77
1997-02-16,0,13.93,31.74
1997-02-17,0,15.4,32.53
1997-02-18,0,16.85,32.98
1997-02-19,0,16.74,32.62
1997-02-20,0,18.24,32.57
1997-02-21,0,19.24,32.5
1997-02-22,0,19.51,32.34
1997-02-23,0,19.61,32.03
1997-02-24,0,19.58,31.52
1997-02-25,0,17.4,31.26
1997-02-26,0,15.13,31.31
1997-02-27,0,15.86,31.71
1997-02-28,0,16.2,32.6
1997-03-01,0,16.69,33.17
1997-03-02,0,16.76,32.97
1997-03-03,0,16.7,32.6
1997-03-04,0,16.43,32.09
1997-03-05,0,15.94,32.6
1997-03-06,0,15.31,32.11
1997-03-07,0,15.99,32.12
1997-03-08,0,15.67,32.81
1997-03-09,1.3987,16.25,32.86
1997-03-10,0,17.9,33.96
1997-03-11,0,17.89,34.46
1997-03-12,0,17.97,34.53
1997-03-13,0,19.52,35.52
1997-03-14,0,20.42,35.71
1997-03-15,0,21.06,35.68
1997-03-16,3.0708,19.98,34.97
1997-03-17,0,20.25,35.3
1997-03-18,0,21.09,36.08
1997-03-19,0.217,21.07,35.84
1997-03-20,0,21.76,35.69
1997-03-21,3.0452,20.24,34.2
1997-03-22,0.6476,20.89,33.87
1997-03-23,4.022,20.81,33.83
1997-03-24,3.0243,19.89,33.87
1997-03-25,2.2728,20.3,33.97
1997-03-26,0,20.39,33.14
1997-03-27,0,19.09,32.8
1997-03-28,1.865,19.97,33.48
1997-03-29,0,20.44,33.56
1997-03-30,1.0879,21.92,34.19
1997-03-31,0.4906,20.28,32.49
1997-04-01,0,19.97,33.7
1997-04-02,0.9552,20.23,33.32
1997-04-03,0.2091,20.42,32.93
1997-04-04,4.2831,20.03,32.13
1997-04-05,0,20.24,31.75
1997-04-06,7.5355,19.27,31.06
1997-04-07,0,20.32,31.98
1997-04-08,0,20.31,32.67
1997-04-09,0.7595,21.2,33.07
1997-04-10,0,20.64,33.26
1997-04-11,0,21.49,33.99
1997-04-12,0,20.86,34.93
1997-04-13,1.865,20.86,34.51
1997-04-14,0,22,35.22
1997-04-15,0,22.17,34.9
1997-04-16,3.73,21.76,34.05
1997-04-17,1.691,21.61,34.07
1997-04-18,0,20.28,33.12
1997-04-19,0,20.48,33.19
1997-04-20,0.2273,20.45,33.49
1997-04-21,0,20.52,33.65
1997-04-22,0,20.44,33.92
1997-04-23,0,20.65,33.87
1997-04-24,0,20.55,34.35
1997-04-25,0,20.58,35
1997-04-26,0,21.41,35.76
1997-04-27,0,21.92,35.6
1997-04-28,0,21.73,35.31
1997-04-29,0,21.51,33.82
1997-04-30,0,21.99,34.46
1997-05-01,0,22.15,34.53
1997-05-02,0,21.1,34.17
1997-05-03,3.6014,21.46,34.21
1997-05-04,0,21.76,32.38
1997-05-05,2.8805,21.29,32.92
1997-05-06,0,21.33,33.61
1997-05-07,0,21.34,33.05
1997-05-08,0,21.9,32.81
1997-05-09,0,22.53,33.55
1997-05-10,0,22.73,34.91
1997-05-11,0,23.07,35.16
1997-05-12,0.9325,22.64,35.3
1997-05-13,0,22.64,35.62
1997-05-14,0,23.06,36.04
1997-05-15,0,22.54,34.32
1997-05-16,0,22.81,35.41
1997-05-17,0,22.24,35.29
1997-05-18,0,21.98,35.76
1997-05-19,3.2637,22.49,35.36
1997-05-20,1.3987,21.26,35.75
1997-05-21,0,22.16,35.89
1997-05-22,2.1238,22.29,35.93
1997-05-23,0.3205,22.88,36.42
1997-05-24,0,22.84,36.09
1997-05-25,0,22.96,36.39
1997-05-26,0.1768,21.74,36.59
1997-05-27,0.2515,21.87,36.16
1997-05-28,0.6151,22.79,35.78
1997-05-29,0,22.88,35.85
1997-05-30,0,22.84,36.99
1997-05-31,0,22.68,36.51
1997-06-01,0,23.23,36.7
1997-06-02,0,22.39,35.65
1997-06-03,0,22.89,36.38
1997-06-04,0,23.06,35.34
1997-06-05,0,22.88,35.09
1997-06-06,0.3379,21,34.62
1997-06-07,0,22.03,33.6
1997-06-08,2.3931,21.36,34.88
1997-06-09,0.9581,21.37,33.21
1997-06-10,3.73,21,33.11
1997-06-11,1.0535,21.7,32.99
1997-06-12,0,22.07,33.96
1997-06-13,0.4298,21.84,33.43
1997-06-14,3.0033,20.94,31.86
1997-06-15,0,21.32,31.22
1997-06-16,0,20.76,32.94
1997-06-17,0,21.64,34.63
1997-06-18,1.7096,21.64,34.04
1997-06-19,0,21.26,33.31
1997-06-20,2.6421,21.77,33.1
1997-06-21,0,22.01,34.49
1997-06-22,0,21.66,33.86
1997-06-23,0.2391,21.87,35.17
1997-06-24,1.9093,20.45,31.83
1997-06-25,1.3646,21.08,33.06
1997-06-26,2.2793,21.29,32.81
1997-06-27,2.8571,21.33,32.02
1997-06-28,0.2724,21.65,31.39
1997-06-29,0,21.5,30.46
1997-06-30,0.5233,21.33,30.27
1997-07-01,1.865,21.11,30.51
1997-07-02,0.6531,20.7,30.05
1997-07-03,0.7771,20.92,30.63
1997-07-04,0.2958,20.41,29.94
1997-07-05,0,21.07,30.1
1997-07-06,0.2119,21.18,30.92
1997-07-07,0,20.78,30.23
1997-07-08,0.4568,20.29,28.06
1997-07-09,0.8493,20.81,29.85
1997-07-10,0.8412,20.82,30.95
1997-07-11,0.1412,20.51,31.04
1997-07-12,0,21.11,30.09
1997-07-13,0,20.46,30.51
1997-07-14,0.3017,20.94,31.14
1997-07-15,0.1661,21.34,31.59
1997-07-16,0,21.23,32.08
1997-07-17,0,21.47,32.71
1997-07-18,0.2644,21.43,32.75
1997-07-19,0,21.22,32.71
1997-07-20,0,21.72,32.85
1997-07-21,0,21.23,32.31
1997-07-22,0,21.87,32.58
1997-07-23,0,22.33,32.83
1997-07-24,0,21.94,32.52
1997-07-25,0.2561,21.17,30.28
1997-07-26,0.7243,20.76,29.81
1997-07-27,0,21,30.17
1997-07-28,0.1582,21.08,29.86
1997-07-29,0,20.98,29.55
1997-07-30,0,21.63,29.98
1997-07-31,0,21.55,29.88
1997-08-01,1.9479,20.94,28.49
1997-08-02,0,20.88,30.16
1997-08-03,1.1456,21.07,30.1
1997-08-04,1.6599,20.75,31.21
1997-08-05,0,20.38,30.87
1997-08-06,1.6319,21.07,30.64
1997-08-07,0,21.15,31.18
1997-08-08,0,21.08,30.13
1997-08-09,2.3003,20.35,30.75
1997-08-10,4.5906,19.79,29.24
1997-08-11,0,20.32,28.91
1997-08-12,0.1952,20.85,30.19
1997-08-13,4.6253,20.05,29.05
1997-08-14,0.151,20.32,30.05
1997-08-15,0,20.75,30.65
1997-08-16,0.202,21.05,31.29
1997-08-17,0,21.2,31.09
1997-08-18,12.4866,20.7,30.07
1997-08-19,0,21.13,30.17
1997-08-20,0.4976,20.71,30.76
1997-08-21,0,21.25,30.44
1997-08-22,0,20.79,30.29
1997-08-23,0,20.94,27.7
1997-08-24,1.865,20.28,30.55
1997-08-25,0,20.5,31.63
1997-08-26,0,21.09,31.26
1997-08-27,0,21.16,29.83
1997-08-28,0,21.53,30.63
1997-08-29,1.3415,21.3,30.54
1997-08-30,0,21.46,30.95
1997-08-31,0,20.37,32.06
1997-09-01,0,20.61,31.62
1997-09-02,0,20.23,33.19
1997-09-03,0.383,20.57,32.84
1997-09-04,0,21.58,32.46
1997-09-05,0,21.93,32.02
1997-09-06,6.5697,21.32,31.11
1997-09-07,15.0647,21.28,31.25
1997-09-08,15.2825,20.22,30.75
1997-09-09,1.6721,20.71,28.81
1997-09-10,0,21.72,29.74
1997-09-11,11.4089,20.17,30.79
1997-09-12,5.1243,20.51,29.46
1997-09-13,19.3661,20.7,30.16
1997-09-14,17.6208,19.91,30.33
1997-09-15,7.3479,20.16,27.56
1997-09-16,1.8103,20.27,30.7
1997-09-17,26.1915,19.85,30.42
1997-09-18,0,21.01,30.57
1997-09-19,2.1841,20.8,30.68
1997-09-20,2.2284,21.03,30.8
1997-09-21,0,21.08,30.73
1997-09-22,0,21.13,30.19
1997-09-23,0,20.69,30.19
1997-09-24,0,20.11,29.76
1997-09-25,4.9733,20.38,29.42
1997-09-26,0,20.09,30.37
1997-09-27,2.6421,20.13,30.72
1997-09-28,0,20.39,31.03
1997-09-29,0,20.32,31.09
1997-09-30,2.1758,21.51,31.49
1997-10-01,44.6044,20.45,30.8
1997-10-02,17.8626,19.71,27.6
1997-10-03,2.6756,19.73,29.84
1997-10-04,0,19.96,29.76
1997-10-05,1.6319,19.45,30.26
1997-10-06,0,20.4,30.23
1997-10-07,2.0962,21.4,31.06
1997-10-08,9.0492,20.38,30.23
1997-10-09,2.27,20.29,30.12
1997-10-10,0,19.97,29.94
1997-10-11,0,20.05,30.81
1997-10-12,4.9733,20.19,30.55
1997-10-13,0,20.09,30.96
1997-10-14,1.6319,20.55,30.02
1997-10-15,0,20.78,29.49
1997-10-16,0,20.51,30.42
1997-10-17,0.1708,20.34,30.47
1997-10-18,0,20.37,29.98
1997-10-19,0,19.48,30.16
1997-10-20,0,19.71,30.52
1997-10-21,1.6319,19.98,30.62
1997-10-22,0,20.6,30.21
1997-10-23,1.3013,20.44,30.49
1997-10-24,0,20.93,29.21
1997-10-25,6.198,20.05,30.36
1997-10-26,0,20.86,29.3
1997-10-27,0.7206,20.82,30.14
1997-10-28,6.2729,20.44,29.39
1997-10-29,1.6319,20.35,29.53
1997-10-30,2.1111,20.24,29.31
1997-10-31,0,20.27,28.55
1997-11-01,1.1499,20.73,29.63
1997-11-02,2.6421,20.43,29.58
1997-11-03,1.8787,20.49,29
1997-11-04,0.7055,20.21,27.29
1997-11-05,1.8818,20.13,27.13
1997-11-06,0,19.1,27.62
1997-11-07,0,20.35,28.55
1997-11-08,0.1186,20.33,27.62
1997-11-09,0.4716,20.07,26.28
1997-11-10,0,20.55,27.36
1997-11-11,0,20.77,29.96
1997-11-12,14.6253,20.02,29.84
1997-11-13,0,20.24,30.07
1997-11-14,0,19.56,29.68
1997-11-15,8.0816,20.14,29.86
1997-11-16,6.0662,20.4,29.18
1997-11-17,16.9498,19.91,28.64
1997-11-18,22.1803,19.93,27.53
1997-11-19,3.0671,19.88,26.64
1997-11-20,1.1317,19.9,27.05
1997-11-21,3.0753,20.79,29.28
1997-11-22,7.4113,19.96,28.57
1997-11-23,5.1874,20.4,29.42
1997-11-24,0.1948,19.75,28.44
1997-11-25,5.0645,19.7,29.12
1997-11-26,0,20.05,29.04
1997-11-27,1.0313,20.43,29.22
1997-11-28,0,20.58,28.26
1997-11-29,0,19.94,28.35
1997-11-30,2.8644,20.29,28.31
1997-12-01,0,18.97,27.7
1997-12-02,0,18.5,28.8
1997-12-03,0,18.08,28.48
1997-12-04,0,18.65,27.52
1997-12-05,0,19.82,28.79
1997-12-06,0,20,26.42
1997-12-07,0.243,18.95,24.52
1997-12-08,0.4131,19.31,25.49
1997-12-09,1.2249,19.36,26.5
1997-12-10,0,19.08,27.69
1997-12-11,0.1263,20.03,28.89
1997-12-12,0.3326,20.11,28.48
1997-12-13,0,20.59,27.7
1997-12-14,0,19.89,28.56
1997-12-15,0,20.07,29.58
1997-12-16,0,20.61,29.28
1997-12-17,0,19.61,28.67
1997-12-18,0,19.98,29.4
1997-12-19,0,19.73,28.6
1997-12-20,0,19.69,29.07
1997-12-21,1.4159,19.72,26.71
1997-12-22,0,19.06,26.76
1997-12-23,0,18.69,28.77
1997-12-24,0,18.19,28.84
1997-12-25,0,17.56,29.18
1997-12-26,0,18.29,28.81
1997-12-27,0,17.9,28.45
1997-12-28,0,17.35,28.44
1997-12-29,0,17.28,28.52
1997-12-30,0,16.79,28.42
1997-12-31,0,16.4,28.86
1998-01-01,0,17.48,28.13
1998-01-02,0,17.49,28.13
1998-01-03,0,16.97,28.17
1998-01-04,0,17.34,28.43
1998-01-05,0,17.69,28.22
1998-01-06,0,17.82,28.57
1998-01-07,0,16.83,28.43
1998-01-08,0,16.41,28
1998-01-09,0,17,28.81
1998-01-10,0,16.56,28.06
1998-01-11,0,16.17,28.6
1998-01-12,0,16.44,28.65
1998-01-13,0,16.18,29.13
1998-01-14,0,15.66,29.43
1998-01-15,0,15.73,30.88
1998-01-16,0,14.92,29.77
1998-01-17,0,15.81,30.64
1998-01-18,0,16.22,30.3
1998-01-19,0,18.46,30.35
1998-01-20,0,20.13,30.43
1998-01-21,0,19.61,30.21
1998-01-22,0,19.44,30.76
1998-01-23,0,19.96,30.68
1998-01-24,0,19.64,30.89
1998-01-25,0,19.35,30.2
1998-01-26,0,18.82,30.25
1998-01-27,0,18.35,30.5
1998-01-28,0,19.61,30.14
1998-01-29,0,17.98,30.58
1998-01-30,0,18.23,30.24
1998-01-31,0,18.87,30.43
1998-02-01,0,17.89,30.31
1998-02-02,0,17.46,30.42
1998-02-03,0,17.31,31.07
1998-02-04,0,17.43,31.12
1998-02-05,0,16.68,31.93
1998-02-06,0,17.01,32.15
1998-02-07,0,18.02,31.96
1998-02-08,0,18.8,31.53
1998-02-09,0,19.4,30.88
1998-02-10,0,19.11,30.38
1998-02-11,0,18.59,30.7
1998-02-12,0,17.29,29.74
1998-02-13,0,16.47,30.26
1998-02-14,0,17.45,31
1998-02-15,0,17.85,31.02
1998-02-16,0,18.86,31.57
1998-02-17,0,19.67,31.95
1998-02-18,0,20.36,32.59
1998-02-19,0,20.23,32.73
1998-02-20,0,20.65,33.41
1998-02-21,0,20.65,34.34
1998-02-22,0,19.99,33.59
1998-02-23,0,20.87,34.22
1998-02-24,0,20.82,33.54
1998-02-25,0,20.53,33.42
1998-02-26,0,20.56,33.95
1998-02-27,0,21.1,34.56
1998-02-28,0,22.41,34.28
1998-03-01,0,21.62,34.6
1998-03-02,0,20.73,34.78
1998-03-03,0,20.05,34.36
1998-03-04,0,19.66,32.78
1998-03-05,0,19.97,33.24
1998-03-06,0,19.9,33.16
1998-03-07,0,21.18,33.93
1998-03-08,0,21.36,34.84
1998-03-09,0,20.87,34.58
1998-03-10,0,21.95,34.67
1998-03-11,0,21.75,35.5
1998-03-12,0,21.54,34.75
1998-03-13,0,20.73,34.99
1998-03-14,0,21.08,35.02
1998-03-15,0,21.83,35.3
1998-03-16,0,19.78,34.68
1998-03-17,0,19.17,32.97
1998-03-18,0,18.49,33.1
1998-03-19,0,19.7,34.71
1998-03-20,0,19.38,34.99
1998-03-21,0,19.8,35.68
1998-03-22,0,19.77,35.76
1998-03-23,0,20.85,36.11
1998-03-24,0,21.49,36.74
1998-03-25,0,22.38,36.83
1998-03-26,0,22.79,37.06
1998-03-27,0.1051,23.06,36.19
1998-03-28,0,21.28,35.56
1998-03-29,0,21.27,35.46
1998-03-30,0,21.82,34.46
1998-03-31,0,22.8,35.66
1998-04-01,0,23.16,35.88
1998-04-02,0,21.55,34.47
1998-04-03,0,22.51,35.55
1998-04-04,0,21,35.74
1998-04-05,0,20.78,36.29
1998-04-06,0,20.79,35.29
1998-04-07,0,21.69,36.31
1998-04-08,0,22.98,36.9
1998-04-09,0,22.06,36.19
1998-04-10,0,22.1,35.87
1998-04-11,0,22.91,35.94
1998-04-12,0,22.24,35.97
1998-04-13,0,22.81,37.07
1998-04-14,0,23.75,37.03
1998-04-15,0,23.28,36.96
1998-04-16,0,23.23,36.05
1998-04-17,0,23.19,36.98
1998-04-18,3.5437,23.27,37.07
1998-04-19,0.1938,24.94,37.91
1998-04-20,0,24.78,37.97
1998-04-21,0,25.34,38.86
1998-04-22,1.8602,25.38,38.04
1998-04-23,8.3065,23.56,37.04
1998-04-24,1.9122,22.55,37.38
1998-04-25,0,23.87,36.61
1998-04-26,0,23.09,35.86
1998-04-27,0.3484,23.51,35.46
1998-04-28,0,22.79,36.84
1998-04-29,3.3509,23.18,35.41
1998-04-30,5.5967,21.35,35.98
1998-05-01,0,23.36,35.75
1998-05-02,0.2273,22.58,35.83
1998-05-03,0.3326,22.65,35.69
1998-05-04,0,23.3,35.65
1998-05-05,0,24.05,36.47
1998-05-06,0,24.45,37.33
1998-05-07,0,23.54,36.75
1998-05-08,0,22.41,36.02
1998-05-09,0,23.41,36.19
1998-05-10,0,24.08,36.26
